Name,Description,Brain_MD_12,Brain_MD_61,Brain_MD_15,Brain_MD_57,Brain_MD_33,Brain_MD_64,Brain_MD_17,Brain_MD_62,Brain_MD_63,Brain_MD_32,Brain_MGlio_1,Brain_MGlio_2,Brain_MGlio_3,Brain_MGlio_4,Brain_MGlio_5,Brain_MGlio_6,Brain_MGlio_7,Brain_MGlio_8,Brain_MGlio_9,Brain_MGlio_10,Brain_Rhab_1,Brain_Rhab_2,Brain_Rhab_3,Brain_Rhab_4,Brain_Rhab_5,Brain_Rhab_6,Brain_Rhab_7,Brain_Rhab_8,Brain_Rhab_9,Brain_Rhab_10,Brain_Ncer_1,Brain_Ncer_2,Brain_Ncer_3,Brain_Ncer_4
X82153_at,CATHEPSIN K PRECURSOR,62.029718 ,221.701673 ,108.470195 ,90.095001 ,0.000000 ,60.643045 ,97.093379 ,2.128185 ,63.311176 ,49.938394 ,178.278488 ,169.000000 ,0.000000 ,314.721737 ,457.479684 ,70.140328 ,845.545953 ,257.000000 ,426.448103 ,158.999998 ,107.284696 ,382.342772 ,263.745016 ,150.502400 ,185.284709 ,546.000000 ,81.471038 ,531.575680 ,482.830385 ,20.000000 ,329.072518 ,120.000000 ,128.627711 ,0.000000 
X82200_at,Staf50 mRNA,140.824192 ,279.366048 ,68.677028 ,111.202170 ,155.147004 ,469.275395 ,15.247225 ,0.000000 ,67.354200 ,25.159523 ,161.702961 ,2003.999997 ,682.979916 ,388.688395 ,774.633937 ,1768.950446 ,2423.954196 ,800.999999 ,858.082144 ,248.999963 ,1298.826635 ,104.906288 ,90.997425 ,426.086501 ,250.749526 ,313.000000 ,203.461691 ,275.546432 ,164.620814 ,15.000000 ,0.000000 ,369.000000 ,173.737780 ,315.586989 
X82207_at,BETA-CENTRACTIN,360.847758 ,80.988726 ,39.690386 ,107.881512 ,351.504559 ,474.949099 ,0.000000 ,0.000000 ,7.783794 ,270.178753 ,0.000000 ,752.999977 ,1192.828552 ,215.469739 ,134.510462 ,1004.727761 ,948.780811 ,788.999990 ,951.070796 ,196.999685 ,1197.280253 ,238.225979 ,263.566384 ,823.373758 ,764.351320 ,301.000000 ,372.040087 ,605.836409 ,242.153699 ,145.000000 ,594.057881 ,241.000000 ,435.547695 ,419.792016 
X82224_at,Glutamine transaminase K,150.000000 ,0.000000 ,0.000000 ,0.000000 ,68.000000 ,0.000000 ,13.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,535.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,488.000000 ,138.000000 ,363.000000 ,100.000000 ,0.000000 ,0.000000 ,280.000000 ,0.000000 ,249.000000 ,124.000000 ,591.000000 ,0.000000 ,0.000000 ,115.000000 ,0.000000 
X82240_rna1_at,TCL1 gene (T cell leukemia) extracted from H.sapiens mRNA for Tcell leukemia/lymphoma 1,0.000000 ,0.000000 ,0.000000 ,0.000000 ,228.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,40.000000 ,9.000000 ,8.000000 ,36.000000 ,0.000000 ,0.000000 ,8.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,16.000000 ,0.000000 ,0.000000 
X82324_at,"POU3F4 POU domain, class 3, transcription factor 4",0.000000 ,101.000000 ,44.000000 ,47.000000 ,0.000000 ,177.000000 ,0.000000 ,0.000000 ,37.000000 ,66.000000 ,0.000000 ,0.000000 ,72.000000 ,0.000000 ,0.000000 ,25.000000 ,0.000000 ,0.000000 ,37.000000 ,573.000000 ,0.000000 ,69.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,82.000000 ,19.000000 ,0.000000 ,303.000000 ,168.000000 ,516.000000 ,367.000000 
X82434_at,EMD Emerin (Emery-Dreifuss muscular dystrophy),763.440492 ,1085.611873 ,1266.271187 ,563.631849 ,1140.739707 ,1573.868879 ,509.660326 ,0.000000 ,586.014639 ,1747.219183 ,1997.117778 ,1299.999968 ,2896.756461 ,701.038474 ,4225.302232 ,1447.741077 ,2381.311556 ,1664.999985 ,1583.093398 ,3688.999552 ,1993.617442 ,2118.227051 ,1965.821457 ,2463.789974 ,2468.200278 ,1317.000000 ,1642.213590 ,1961.492941 ,1399.024358 ,1764.000000 ,3816.200452 ,1985.000000 ,2359.903389 ,1237.362404 
X82456_at,MLN50 mRNA,2891.394466 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,8757.809439 ,0.000000 ,0.000000 ,2034.026128 ,3817.999911 ,3517.325408 ,8150.304436 ,3410.823192 ,5419.574261 ,3781.168254 ,7114.999960 ,5043.526637 ,3636.998760 ,2164.180125 ,5616.206521 ,2560.209930 ,9524.023974 ,6210.353030 ,6913.000000 ,7945.037755 ,4497.060346 ,5037.499430 ,3038.000000 ,752.870612 ,3673.000000 ,1723.549785 ,3371.186998 
X82494_at,FBLN2 Fibulin 2,10.622431 ,580.299842 ,204.537328 ,211.468577 ,374.756146 ,44.462767 ,0.000000 ,128.541070 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,742.924280 ,0.000000 ,229.746120 ,172.496472 ,216.000000 ,45.443136 ,234.999990 ,0.000000 ,81.376168 ,0.000000 ,2708.256328 ,0.000000 ,4247.000000 ,0.000000 ,141.660380 ,237.064772 ,0.000000 ,0.000000 ,0.000000 ,43.919650 ,526.501888 
X82539_at,MELANOMA-ASSOCIATED ANTIGEN XP,0.000000 ,82.000000 ,0.000000 ,0.000000 ,27.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,4.000000 ,0.000000 ,0.000000 ,0.000000 ,141.000000 ,0.000000 ,47.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,18.000000 ,4.000000 ,0.000000 ,0.000000 ,24.000000 ,21.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
X82554_rna1_at,SPHAR gene for cyclin-related protein,24.243189 ,163.650628 ,213.293435 ,45.892528 ,0.000000 ,61.553182 ,58.438924 ,274.404652 ,89.675120 ,140.250987 ,323.159084 ,496.999994 ,759.953245 ,283.959517 ,232.868589 ,182.751437 ,452.942053 ,136.999997 ,552.025568 ,360.999914 ,192.446988 ,651.518827 ,231.795894 ,576.922123 ,214.825973 ,282.000000 ,472.467612 ,326.320732 ,318.133511 ,95.000000 ,381.849811 ,988.000000 ,1213.977123 ,1274.398918 
X82629_at,Mox-2,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,42.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,1405.000000 ,0.000000 ,843.000000 ,1759.000000 ,38.000000 ,813.000000 ,0.000000 ,12.000000 ,0.000000 ,78.000000 ,0.000000 ,0.000000 ,0.000000 
X82634_at,Partial mRNA for hair keratin acidic 3-II,125.507804 ,480.456670 ,386.100908 ,112.722898 ,477.346561 ,201.602281 ,93.660809 ,385.487367 ,103.276985 ,139.069252 ,257.675819 ,955.999994 ,1053.950620 ,612.422069 ,420.513550 ,450.908367 ,289.759597 ,118.999997 ,384.984026 ,845.999909 ,89.979891 ,208.807234 ,124.527591 ,225.626244 ,179.963169 ,395.000000 ,133.090058 ,269.215693 ,154.691789 ,305.000000 ,153.621629 ,1173.000000 ,1056.799067 ,1608.691337 
X82676_at,Tyrosine phosphatase,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,42.000000 ,0.000000 ,58.000000 ,85.000000 ,0.000000 ,0.000000 ,0.000000 ,202.000000 ,0.000000 ,92.000000 ,117.000000 ,0.000000 ,0.000000 ,40.000000 ,16.000000 ,0.000000 ,48.000000 ,0.000000 ,0.000000 ,0.000000 
X82693_at,E48 antigen,36.925925 ,241.758610 ,64.581595 ,72.951155 ,379.543555 ,165.942796 ,0.000000 ,152.992372 ,69.649116 ,41.098152 ,902.635825 ,299.999996 ,37.968750 ,0.000000 ,726.871016 ,47.353074 ,0.000000 ,0.000000 ,0.000000 ,812.999943 ,85.828256 ,77.626955 ,0.000000 ,0.000000 ,60.827101 ,229.000000 ,39.603011 ,0.000000 ,5.742186 ,0.000000 ,284.254222 ,64.000000 ,249.462768 ,1153.577673 
X82877_at,Na+-D-glucose cotransport regulator gene,21.986307 ,154.029129 ,0.000000 ,0.000000 ,115.343892 ,0.000000 ,0.000000 ,243.540962 ,13.963239 ,81.200934 ,382.872107 ,987.999992 ,860.935510 ,669.284245 ,734.714542 ,307.033773 ,305.953898 ,124.999996 ,659.722676 ,586.999881 ,211.269226 ,218.956052 ,0.000000 ,522.167726 ,516.241686 ,186.000000 ,149.161458 ,168.855568 ,69.149425 ,80.000000 ,427.752676 ,0.000000 ,768.240874 ,405.618805 
X82895_at,DLG2 Homolog 2 of Drosophila large discs,157.527172 ,832.040436 ,439.390392 ,0.000000 ,848.950923 ,282.438782 ,1115.252584 ,1169.524287 ,249.929524 ,135.050506 ,2484.450344 ,5074.999966 ,3840.738502 ,3258.638700 ,3190.033194 ,1093.612422 ,1648.223056 ,1476.999984 ,4339.447534 ,4130.999519 ,543.060594 ,1193.519027 ,733.464868 ,1235.925606 ,1745.457910 ,668.000000 ,1217.790535 ,832.934001 ,982.002787 ,952.000000 ,2915.235337 ,3094.000000 ,4490.642860 ,5180.522244 
X83107_at,Bmx mRNA for cytoplasmic tyrosine kinase,0.000000 ,0.000000 ,0.000000 ,0.000000 ,50.000000 ,0.000000 ,16.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,33.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,48.000000 ,51.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,72.000000 ,0.000000 ,0.000000 ,0.000000 
X83127_at,"K+ channel beta 1a subunit mRNA, alternatively spliced",34.445384 ,126.745879 ,252.140775 ,7.207531 ,0.000000 ,147.897236 ,0.000000 ,713.052903 ,0.000000 ,92.503767 ,537.834786 ,4522.999996 ,1943.970623 ,1014.470744 ,913.837882 ,1350.808768 ,508.768984 ,282.999998 ,1229.777413 ,1000.999946 ,354.015681 ,146.848234 ,201.429511 ,169.499833 ,304.156274 ,9.000000 ,206.585942 ,615.635229 ,202.057370 ,441.000000 ,297.552376 ,1133.000000 ,1247.871020 ,2107.082556 
X83218_at,"ATP5O ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit (oligomycin sensitivity conferring protein)",743.623967 ,327.065891 ,2620.858646 ,2320.326621 ,1624.174640 ,2539.622415 ,129.892548 ,0.000000 ,1150.464202 ,1321.929541 ,1431.137219 ,2244.999958 ,2968.681516 ,1278.326016 ,2194.620918 ,817.489415 ,2075.556835 ,3302.999981 ,2205.722378 ,2480.999415 ,2820.098379 ,7621.367422 ,3994.523505 ,3806.797418 ,4144.024152 ,1489.000000 ,2446.889534 ,1708.948166 ,2080.414813 ,887.000000 ,1369.223805 ,4405.000000 ,3209.542821 ,3070.163570 
X83368_at,"PIK3CG Phosphatidylinositol 3-kinase, catalytic, gamma polypeptide",0.000000 ,85.829970 ,86.336542 ,51.695410 ,36.288126 ,0.734807 ,70.305406 ,168.146410 ,34.109359 ,1.388255 ,151.705005 ,190.999998 ,311.987530 ,177.448094 ,92.563723 ,26.995971 ,266.383470 ,45.999999 ,321.803137 ,215.999977 ,0.000000 ,96.870128 ,0.000000 ,154.844719 ,0.000000 ,177.000000 ,93.456775 ,76.751189 ,58.901867 ,55.000000 ,224.417299 ,353.000000 ,290.654938 ,429.639067 
X83378_at,Putative chloride channel,122.158791 ,0.000000 ,232.371970 ,0.000000 ,1.808907 ,113.462794 ,0.000000 ,329.547014 ,0.000000 ,211.382498 ,557.434624 ,1337.999987 ,1467.901289 ,794.002166 ,632.052183 ,1080.906380 ,677.541081 ,171.999994 ,916.042862 ,342.999819 ,500.042468 ,950.646151 ,324.115678 ,965.276474 ,617.960819 ,103.000000 ,148.205614 ,582.451840 ,282.391753 ,0.000000 ,865.432582 ,1575.000000 ,1821.712490 ,1772.395771 
X83412_at,B1 mRNA for mucin,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,224.000000 ,0.000000 ,0.000000 ,87.000000 ,0.000000 ,0.000000 ,300.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
X83425_at,LU gene for Lutheran blood group glycoprotein,159.422973 ,428.535677 ,192.404801 ,258.310823 ,482.772336 ,362.768881 ,299.685424 ,628.041711 ,305.560253 ,456.863508 ,507.332330 ,1583.999995 ,711.962131 ,1493.853820 ,896.454606 ,909.142414 ,1044.943978 ,454.999998 ,2073.703840 ,863.999930 ,563.565520 ,491.311576 ,579.857206 ,465.307923 ,351.130480 ,1106.000000 ,410.129832 ,520.060649 ,843.628486 ,1123.000000 ,1078.466267 ,2508.000000 ,1301.886254 ,2396.793672 
X83441_at,DNA ligase IV,0.000000 ,0.000000 ,67.820531 ,0.000000 ,4205.996111 ,0.000000 ,1.425716 ,248.425421 ,33.810816 ,0.000000 ,7.994213 ,255.999997 ,119.974816 ,0.000000 ,73.001773 ,131.542776 ,215.657275 ,59.999998 ,118.231443 ,0.000000 ,131.149291 ,252.581516 ,12.648740 ,69.569253 ,227.131027 ,0.000000 ,69.785790 ,156.399891 ,59.762767 ,30.000000 ,0.000000 ,353.000000 ,622.736897 ,374.212510 
X83543_at,APXL Apical protein (Xenopus laevis-like),0.000000 ,408.199590 ,1884.104411 ,2445.771642 ,2711.384126 ,1936.469584 ,0.000000 ,0.000000 ,0.000000 ,876.942237 ,285.410460 ,42.999984 ,157.875508 ,675.167267 ,0.000000 ,454.349049 ,667.929760 ,1013.999993 ,399.356266 ,64.999771 ,0.000000 ,242.838877 ,16.022019 ,148.551367 ,196.668709 ,19.000000 ,25.678492 ,396.600721 ,214.054183 ,100.000000 ,0.000000 ,249.000000 ,184.046037 ,0.000000 
X83572_at,ARSD Arylsulfatase D,72.802091 ,0.000000 ,13.983358 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,159.321851 ,0.000000 ,0.000000 ,62.020462 ,20.999998 ,0.000000 ,196.048817 ,206.659067 ,0.000000 ,437.466672 ,318.999999 ,100.087513 ,0.000000 ,64.096114 ,117.990561 ,13.705896 ,470.935901 ,199.282969 ,0.000000 ,0.000000 ,274.828943 ,48.932948 ,0.000000 ,322.136987 ,0.000000 ,0.000000 ,0.000000 
X83573_at,ARSE mRNA,355.198103 ,484.316044 ,558.760824 ,287.385809 ,0.000000 ,1001.756289 ,112.010151 ,0.000000 ,425.295251 ,0.000000 ,0.000000 ,2014.999995 ,441.961376 ,346.398258 ,0.000000 ,0.000000 ,990.603878 ,1015.999998 ,0.000000 ,1517.999929 ,658.280682 ,575.819283 ,685.917168 ,768.935199 ,857.594696 ,16.000000 ,523.733617 ,267.742815 ,211.501437 ,330.000000 ,565.524413 ,1093.000000 ,726.109306 ,376.590155 
X83618_at,"Clone HSH1 HMG CoA synthase mRNA, partial cds",0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,48.564223 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,155.347697 ,0.000000 ,0.000000 ,118.520676 ,0.000000 ,11.000000 ,231.490466 ,77.591265 ,640.836614 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
X83703_at,Cytokine inducible nuclear protein,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,13.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
X83928_at,Transcription factor TFIID subunit TAFII28,251.613035 ,0.000000 ,0.000000 ,37.182047 ,111.934673 ,216.302640 ,442.061388 ,0.000000 ,194.896400 ,618.248345 ,591.139380 ,441.999985 ,672.884134 ,337.215443 ,933.197880 ,172.260041 ,433.814495 ,565.999993 ,754.633990 ,572.999787 ,1037.852862 ,783.461993 ,659.759416 ,1049.808735 ,1188.788599 ,344.000000 ,867.204186 ,437.231120 ,317.505380 ,220.000000 ,0.000000 ,80.000000 ,1211.342875 ,1032.772179 
X83973_at,TTF-I,183.436401 ,0.000000 ,187.527480 ,0.000000 ,0.000000 ,122.016231 ,323.795292 ,152.609556 ,86.321825 ,374.416811 ,669.289202 ,873.999988 ,812.906474 ,1011.863875 ,833.728423 ,784.471584 ,839.876466 ,592.999994 ,865.025025 ,1018.999828 ,556.865116 ,426.026597 ,297.570673 ,904.835874 ,593.639910 ,153.000000 ,566.926324 ,500.634325 ,227.264169 ,315.000000 ,721.633540 ,1398.000000 ,1135.914331 ,1560.793265 
X84002_at,TAFII20 mRNA for transcription factor TFIID,190.294651 ,0.000000 ,52.645251 ,0.000000 ,98.427005 ,112.558059 ,57.226327 ,0.000000 ,107.490041 ,0.000000 ,0.000000 ,0.000000 ,162.944778 ,121.424126 ,23.498254 ,189.131334 ,116.128339 ,258.999997 ,0.000000 ,0.000000 ,266.039488 ,821.998515 ,183.254802 ,602.742589 ,629.817969 ,81.000000 ,468.024658 ,300.756706 ,222.708846 ,0.000000 ,275.861382 ,0.000000 ,0.000000 ,0.000000 
X84003_at,TAFII18 mRNA for transcription factor TFIID,19.638624 ,56.453051 ,0.000000 ,0.000000 ,106.429847 ,0.000000 ,0.000000 ,82.583844 ,0.000000 ,35.047439 ,39.574345 ,10.000000 ,95.996823 ,0.000000 ,99.360130 ,88.138909 ,83.568990 ,64.000000 ,0.000000 ,0.000000 ,43.593910 ,0.000000 ,21.044693 ,11.431724 ,0.000000 ,21.000000 ,39.332882 ,26.662679 ,28.465426 ,40.000000 ,59.621835 ,241.000000 ,17.523306 ,232.143683 
X84194_at,"ACYLPHOSPHATASE, ORGAN-COMMON TYPE ISOZYME",191.438221 ,188.346186 ,100.176416 ,168.589629 ,232.019299 ,329.010451 ,0.000000 ,101.090114 ,28.843217 ,129.705823 ,164.659482 ,485.999995 ,538.963494 ,93.285399 ,320.157973 ,84.656332 ,322.557762 ,227.999998 ,268.801705 ,337.999933 ,166.884281 ,677.200022 ,196.553702 ,285.980583 ,336.097416 ,112.000000 ,238.844887 ,166.634248 ,241.857774 ,215.000000 ,464.775465 ,948.000000 ,465.093131 ,840.160960 
X84195_at,"Acylphosphatase, muscle type (MT) isoenzyme",22.804049 ,0.000000 ,0.000000 ,37.560451 ,0.000000 ,54.755144 ,0.000000 ,146.298325 ,56.105675 ,0.000000 ,85.817384 ,37.999999 ,109.991109 ,24.087854 ,14.411150 ,0.000000 ,202.995603 ,0.000000 ,45.313281 ,158.999984 ,52.872132 ,82.203675 ,12.931858 ,62.611492 ,0.000000 ,74.000000 ,43.334900 ,28.257774 ,49.504102 ,0.000000 ,165.362167 ,434.000000 ,39.077957 ,233.603768 
X84373_at,NUCLEAR FACTOR RIP140,0.000000 ,26.955091 ,0.000000 ,0.000000 ,0.000000 ,128.966564 ,211.234116 ,1562.690505 ,0.000000 ,0.000000 ,0.000000 ,37.999977 ,196.824791 ,262.241149 ,18.569577 ,407.790804 ,164.087124 ,383.999989 ,0.000000 ,31.999678 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,135.683138 ,320.000000 ,0.000000 ,12.253609 ,689.520999 ,0.000000 ,0.000000 ,0.000000 ,648.698573 ,454.778513 
X84707_rna1_at,MIA gene,0.000000 ,0.000000 ,147.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,1392.000000 ,0.000000 ,214.000000 ,2595.000000 ,58.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
X84709_at,Mediator of receptor-induced toxicity,80.846484 ,59.374310 ,49.008157 ,201.399269 ,0.000000 ,219.083942 ,0.000000 ,0.000000 ,140.249713 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,166.779810 ,0.000000 ,0.000000 ,76.581835 ,112.999999 ,0.000000 ,0.000000 ,386.642110 ,114.919809 ,271.204223 ,717.582500 ,569.587551 ,517.000000 ,413.862898 ,426.263920 ,513.108150 ,0.000000 ,42.883397 ,0.000000 ,86.567512 ,0.000000 
X84740_at,DNA ligase III,316.137751 ,168.527415 ,0.000000 ,99.879276 ,19.329558 ,146.762030 ,0.000000 ,570.340646 ,97.797785 ,0.000000 ,196.026000 ,594.999989 ,542.914518 ,300.022761 ,173.880283 ,0.000000 ,377.499530 ,67.999995 ,741.408378 ,243.999843 ,211.552379 ,525.270947 ,301.584812 ,470.806471 ,570.347572 ,292.000000 ,373.147173 ,306.020185 ,261.617615 ,300.000000 ,315.972864 ,707.000000 ,403.843999 ,826.961308 
X84746_at,"Histo-blood group AB0 gene, exon 1",0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,38.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,24.000000 ,0.000000 ,0.000000 ,0.000000 
X84908_at,"Phosphorylase-kinase, beta subunit",0.000000 ,40.425416 ,0.000000 ,0.000000 ,63.093356 ,107.951983 ,0.000000 ,316.259899 ,0.000000 ,0.000000 ,69.678527 ,255.999994 ,489.957649 ,239.278738 ,30.141293 ,0.000000 ,470.925297 ,84.999997 ,416.804143 ,168.999922 ,259.939317 ,927.389554 ,264.277576 ,380.095605 ,353.950313 ,177.000000 ,201.778080 ,258.174132 ,150.874380 ,0.000000 ,0.000000 ,0.000000 ,384.339113 ,244.585692 
X85106_at,Ribosomal S6 kinase,124.000000 ,290.000000 ,171.000000 ,262.000000 ,283.000000 ,91.000000 ,16.000000 ,0.000000 ,71.000000 ,0.000000 ,773.000000 ,1830.000000 ,592.000000 ,153.000000 ,0.000000 ,440.000000 ,0.000000 ,0.000000 ,1041.000000 ,2115.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,673.000000 ,1639.000000 ,1131.000000 ,0.000000 
X85133_at,RBQ-1 mRNA,51.206424 ,0.000000 ,172.087110 ,293.313172 ,224.437920 ,134.838625 ,0.000000 ,369.944188 ,120.511572 ,0.000000 ,0.000000 ,0.000000 ,138.987173 ,5.287699 ,69.379548 ,307.337710 ,0.000000 ,134.999999 ,0.000000 ,0.000000 ,459.174634 ,339.637491 ,600.031706 ,113.668585 ,49.898707 ,299.000000 ,329.269540 ,303.600994 ,501.841829 ,2843.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
X85134_rna1_at,RBQ-3 mRNA,33.081917 ,50.643015 ,130.201851 ,0.000000 ,9.243725 ,39.813577 ,0.000000 ,27.625255 ,65.032088 ,56.251727 ,0.000000 ,0.000000 ,0.000000 ,24.240089 ,52.372820 ,78.572461 ,25.490518 ,0.000000 ,248.407714 ,121.999941 ,61.185873 ,161.997667 ,55.895833 ,149.098733 ,60.142218 ,81.000000 ,123.096536 ,130.440465 ,24.579781 ,0.000000 ,0.000000 ,0.000000 ,302.191330 ,634.317522 
X85178_at,SURF-5 mRNA,0.783254 ,0.686345 ,0.742425 ,0.715047 ,0.824727 ,0.609095 ,0.641957 ,0.133697 ,0.876764 ,0.630647 ,0.874379 ,1.000000 ,0.999926 ,0.760780 ,0.962032 ,0.864297 ,0.966868 ,1.000000 ,0.886756 ,1.000000 ,0.874832 ,0.952041 ,0.908422 ,0.963689 ,0.947804 ,1.000000 ,0.961401 ,0.969037 ,0.987623 ,1.000000 ,0.713406 ,1.000000 ,0.826891 ,0.980174 
X85237_at,Splicing factor SF3a120,213.864716 ,0.000000 ,80.945954 ,63.213020 ,0.000000 ,190.979146 ,0.000000 ,491.973465 ,167.677018 ,57.299886 ,0.000000 ,64.999993 ,109.944293 ,30.845924 ,352.247766 ,479.236062 ,59.909755 ,138.999997 ,125.243487 ,445.999898 ,912.213717 ,1239.682116 ,289.650635 ,1045.503038 ,1216.473618 ,0.000000 ,544.770008 ,404.552432 ,426.627190 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
X85372_at,Sm protein F,1253.606916 ,83.447273 ,529.022992 ,1369.362689 ,349.287299 ,1733.793114 ,1288.797958 ,0.000000 ,804.972861 ,613.523600 ,475.907629 ,337.999984 ,687.874628 ,99.305437 ,628.291937 ,154.725608 ,895.533390 ,766.999992 ,620.001504 ,384.999770 ,1422.679642 ,3154.265135 ,2841.926454 ,2297.116976 ,2599.044281 ,730.000000 ,1541.216723 ,796.230302 ,1408.906114 ,551.000000 ,0.000000 ,852.000000 ,672.975097 ,596.210365 
X85373_at,Sm protein G,635.743990 ,309.394921 ,186.572176 ,671.634503 ,212.548804 ,520.389056 ,306.721469 ,0.000000 ,354.748272 ,286.594101 ,0.000000 ,288.999990 ,499.927621 ,159.631988 ,527.643092 ,160.481923 ,430.401003 ,879.999996 ,0.000000 ,0.000000 ,1063.847049 ,2793.813272 ,1662.896468 ,1791.274028 ,2306.644567 ,797.000000 ,1133.022356 ,626.535284 ,1236.822192 ,436.000000 ,39.020312 ,0.000000 ,515.677824 ,154.492751 
X85545_at,"Protein kinase, PKX1",0.000000 ,0.000000 ,230.427217 ,0.000000 ,298.875853 ,0.000000 ,0.000000 ,920.341290 ,0.000000 ,1019.574954 ,0.000000 ,315.999980 ,538.846755 ,0.000000 ,6.905685 ,62.307417 ,74.979424 ,77.999991 ,208.093020 ,384.999718 ,164.253091 ,193.093392 ,375.227327 ,556.358803 ,300.267157 ,57.000000 ,200.591424 ,157.498253 ,98.216405 ,60.000000 ,0.000000 ,8.000000 ,0.000000 ,26.698068 
X85740_at,C-C chemokine receptor-4,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,15.000000 ,644.000000 ,0.000000 ,0.000000 ,138.000000 ,0.000000 ,0.000000 ,0.000000 ,162.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
